image_id,x_1,y_1,width,height
000937.jpg,51,65,86,121
000938.jpg,57,60,86,125
000939.jpg,45,72,80,103
000940.jpg,55,63,85,121
000941.jpg,52,65,83,111
000942.jpg,55,69,83,112
000943.jpg,49,71,89,113
000944.jpg,50,66,87,120
000945.jpg,47,67,82,112
000946.jpg,45,71,84,111
000947.jpg,12,53,93,146
000948.jpg,38,65,85,118
000949.jpg,14,54,94,145
000950.jpg,57,62,85,116
000951.jpg,43,73,79,108
000952.jpg,40,70,88,110
000953.jpg,54,73,79,103
000954.jpg,43,67,90,117
000955.jpg,44,72,85,108
000956.jpg,46,65,89,119
000957.jpg,56,75,75,98
000958.jpg,46,62,84,119
000959.jpg,50,71,78,109
000960.jpg,43,76,88,110
000961.jpg,52,61,86,126
000962.jpg,54,67,80,114
000963.jpg,36,62,89,125
000964.jpg,37,74,78,105
000965.jpg,48,77,79,98
000966.jpg,47,63,87,121
000967.jpg,51,66,84,113
000968.jpg,42,71,87,115
000969.jpg,44,66,77,115
000970.jpg,51,66,92,125
000971.jpg,42,65,91,121
000972.jpg,58,57,88,127
000973.jpg,46,64,89,122
000974.jpg,51,74,86,102
000975.jpg,50,73,80,103
000976.jpg,48,65,83,112
000977.jpg,50,67,76,111
000978.jpg,45,69,74,113
000979.jpg,36,65,80,111
000980.jpg,61,66,82,110
000981.jpg,64,64,83,119
000982.jpg,58,62,83,119
000983.jpg,65,41,94,163
000984.jpg,52,67,84,119
000985.jpg,34,64,79,115
000986.jpg,47,57,98,130
000987.jpg,57,60,79,122
000988.jpg,48,68,80,110
000989.jpg,47,71,83,106
000990.jpg,46,67,83,113
000991.jpg,40,68,91,112
000992.jpg,49,63,81,117
000993.jpg,41,64,80,115
000994.jpg,62,67,76,112
000995.jpg,58,70,81,104
000996.jpg,41,68,86,116
000997.jpg,44,67,87,111
000998.jpg,52,68,79,113
000999.jpg,55,66,85,120
001000.jpg,53,67,83,110
001001.jpg,52,61,87,121
001002.jpg,59,59,92,128
001003.jpg,44,65,81,112
001004.jpg,52,62,89,119
001005.jpg,53,69,74,106
001006.jpg,45,65,91,122
001007.jpg,42,62,85,125
001008.jpg,60,65,79,115
001009.jpg,50,69,81,113
001010.jpg,46,60,85,122
001011.jpg,37,66,93,122
001012.jpg,58,61,82,119
001013.jpg,41,67,87,114
001014.jpg,49,61,85,117
001015.jpg,40,65,88,114
001016.jpg,29,68,86,119
001017.jpg,61,74,78,104
001018.jpg,50,65,75,111
001019.jpg,40,73,85,110
001020.jpg,48,67,83,116
001021.jpg,56,68,81,114
001022.jpg,59,66,78,111
001023.jpg,48,63,84,124
001024.jpg,48,68,82,114
001025.jpg,44,62,92,125
001026.jpg,40,61,85,124
001027.jpg,43,78,80,96
001028.jpg,51,71,82,108
001029.jpg,52,69,87,115
001030.jpg,49,76,84,101
001031.jpg,48,65,84,118
001032.jpg,29,64,87,121
001033.jpg,45,68,89,115
001034.jpg,58,69,90,118
001035.jpg,58,66,80,113
001036.jpg,46,67,76,113
001037.jpg,52,71,80,108
001038.jpg,60,75,90,106
001039.jpg,47,61,86,121
001040.jpg,58,66,80,123
001041.jpg,48,76,80,101
001042.jpg,46,67,66,107
001043.jpg,53,68,79,114
001044.jpg,41,74,78,111
001045.jpg,58,64,86,118
001046.jpg,66,72,81,105
001047.jpg,53,65,85,113
001048.jpg,48,71,81,113
001049.jpg,34,66,87,115
001050.jpg,45,65,85,117
001051.jpg,34,65,88,116
001052.jpg,28,68,89,120
001053.jpg,52,66,84,110
001054.jpg,47,68,75,111
001055.jpg,51,66,82,114
001056.jpg,49,65,80,115
001057.jpg,51,78,78,97
001058.jpg,45,71,81,113
001059.jpg,34,64,85,117
001060.jpg,50,72,88,116
001061.jpg,34,67,93,120
001062.jpg,44,64,82,119
001063.jpg,53,65,86,119
001064.jpg,53,67,74,110
001065.jpg,45,64,93,119
001066.jpg,64,59,88,121
001067.jpg,60,64,76,117
001068.jpg,43,62,82,120
001069.jpg,31,56,90,129
001070.jpg,55,73,79,108
001071.jpg,47,71,80,103
001072.jpg,43,63,85,122
001073.jpg,48,70,79,109
001074.jpg,40,68,82,108
001075.jpg,51,68,80,111
001076.jpg,45,70,87,114
001077.jpg,55,66,76,108
001078.jpg,47,65,81,112
001079.jpg,48,77,77,99
001080.jpg,52,65,79,113
001081.jpg,42,68,76,111
001082.jpg,52,79,69,94
001083.jpg,45,70,80,111
001084.jpg,37,60,84,124
001085.jpg,39,68,89,118
001086.jpg,48,69,84,117
001087.jpg,61,69,81,109
001088.jpg,39,65,91,114
001089.jpg,47,72,84,110
001090.jpg,58,68,79,117
001091.jpg,54,66,93,113
001092.jpg,55,79,78,105
001093.jpg,23,58,93,132
001094.jpg,48,72,81,110
001095.jpg,46,71,82,103
001096.jpg,54,71,90,109
001097.jpg,44,65,83,115
001098.jpg,54,52,102,137
001099.jpg,67,62,93,125
001100.jpg,61,72,77,104
001101.jpg,50,69,78,113
001102.jpg,53,66,84,111
001103.jpg,52,65,84,117
001104.jpg,49,75,78,102
001105.jpg,48,71,78,107
001106.jpg,33,64,83,120
001107.jpg,45,68,82,112
001108.jpg,46,66,83,114
001109.jpg,42,69,82,114
001110.jpg,70,63,97,127
001111.jpg,60,77,74,94
001112.jpg,37,64,84,113
001113.jpg,60,72,90,110
001114.jpg,51,63,86,119
001115.jpg,46,69,81,108
001116.jpg,50,70,82,110
001117.jpg,53,63,80,113
001118.jpg,47,72,78,106
001119.jpg,48,71,79,110
001120.jpg,68,80,71,97
001121.jpg,40,68,74,111
001122.jpg,56,65,83,113
001123.jpg,43,81,81,101
001124.jpg,45,67,73,111
001125.jpg,44,65,81,119
001126.jpg,52,67,80,114
001127.jpg,34,61,89,129
001128.jpg,50,54,94,134
001129.jpg,48,65,76,113
001130.jpg,40,64,92,115
001131.jpg,47,69,86,114
001132.jpg,52,66,77,113
001133.jpg,62,62,86,119
001134.jpg,63,62,85,121
001135.jpg,30,56,91,127
001136.jpg,54,69,90,120
001137.jpg,40,60,81,123
001138.jpg,49,62,80,113
001139.jpg,57,80,88,102
001140.jpg,38,73,77,110
001141.jpg,57,73,82,108
001142.jpg,46,75,79,105
001143.jpg,43,64,82,111
001144.jpg,32,65,84,116
001145.jpg,49,65,84,116
001146.jpg,50,73,78,101
001147.jpg,45,69,83,108
001148.jpg,47,67,85,120
001149.jpg,48,66,83,113
001150.jpg,50,60,89,123
001151.jpg,50,76,76,98
001152.jpg,39,63,81,116
001153.jpg,46,62,83,119
001154.jpg,54,78,77,97
001155.jpg,52,63,89,115
001156.jpg,41,79,87,105
001157.jpg,52,65,83,116
001158.jpg,51,64,83,123
001159.jpg,47,66,78,111
001160.jpg,52,80,80,100
001161.jpg,50,74,79,102
001162.jpg,55,77,78,98
001163.jpg,55,58,99,129
001164.jpg,52,63,80,115
001165.jpg,52,69,81,107
001166.jpg,51,72,81,108
001167.jpg,46,71,84,112
001168.jpg,44,69,86,112
001169.jpg,49,70,80,108
001170.jpg,53,69,82,107
001171.jpg,32,59,84,124
001172.jpg,54,67,75,111
001173.jpg,49,64,84,119
001174.jpg,47,66,81,122
001175.jpg,43,79,82,100
001176.jpg,48,63,82,115
001177.jpg,49,72,80,110
001178.jpg,37,66,86,112
001179.jpg,43,67,89,119
001180.jpg,55,81,79,99
001181.jpg,55,66,76,112
001182.jpg,45,71,78,107
001183.jpg,40,62,88,115
001184.jpg,39,69,93,111
001185.jpg,57,68,80,106
001186.jpg,44,66,84,118
001187.jpg,37,68,84,114
001188.jpg,64,69,82,117
001189.jpg,49,65,79,110
001190.jpg,48,71,81,110
001191.jpg,45,73,81,106
001192.jpg,57,62,76,112
001193.jpg,46,73,80,108
001194.jpg,46,74,83,105
001195.jpg,66,66,82,118
001196.jpg,42,65,85,120
001197.jpg,41,79,77,103
001198.jpg,47,62,88,121
001199.jpg,49,68,79,109
001200.jpg,51,61,87,121
001201.jpg,47,65,83,114
001202.jpg,36,64,91,115
001203.jpg,41,58,88,128
001204.jpg,37,66,90,122
001205.jpg,49,74,83,109
001206.jpg,43,69,87,114
001207.jpg,48,69,80,108
001208.jpg,50,72,80,107
001209.jpg,48,66,79,117
001210.jpg,52,72,84,105
001211.jpg,47,69,84,110
001212.jpg,52,59,94,131
001213.jpg,50,69,77,109
001214.jpg,55,71,77,106
001215.jpg,45,61,85,120
001216.jpg,60,69,77,106
001217.jpg,41,63,85,122
001218.jpg,41,62,85,117
001219.jpg,55,65,83,117
001220.jpg,47,67,82,111
001221.jpg,58,62,93,122
001222.jpg,39,64,88,115
001223.jpg,52,64,76,114
001224.jpg,48,81,81,97
001225.jpg,56,62,92,124
001226.jpg,50,66,89,122
001227.jpg,32,62,85,121
001228.jpg,45,81,83,102
001229.jpg,45,67,92,122
001230.jpg,43,61,91,127
001231.jpg,68,68,88,111
001232.jpg,40,63,89,121
001233.jpg,50,75,80,99
001234.jpg,47,64,86,118
001235.jpg,53,63,86,119
001236.jpg,47,64,84,118
001237.jpg,52,63,87,121
001238.jpg,47,71,83,107
001239.jpg,46,68,81,109
001240.jpg,51,73,88,115
001241.jpg,47,67,85,114
001242.jpg,50,76,89,108
001243.jpg,51,63,80,116
001244.jpg,46,71,84,115
001245.jpg,52,66,75,109
001246.jpg,59,62,85,117
001247.jpg,45,65,85,119
001248.jpg,35,64,87,122
001249.jpg,46,64,76,119
001250.jpg,44,68,79,113
001251.jpg,51,65,82,114
001252.jpg,54,65,79,116
001253.jpg,48,66,85,114
001254.jpg,53,66,92,121
001255.jpg,55,69,78,105
001256.jpg,36,60,91,121
001257.jpg,47,65,85,119
001258.jpg,37,63,91,117
001259.jpg,44,60,84,117
001260.jpg,51,64,85,116
001261.jpg,39,67,80,117
001262.jpg,57,69,77,106
001263.jpg,62,69,84,112
001264.jpg,42,70,86,111
001265.jpg,50,67,79,109
001266.jpg,32,58,87,119
001267.jpg,57,68,82,109
001268.jpg,45,75,81,106
001269.jpg,56,67,75,110
001270.jpg,29,58,87,121
001271.jpg,44,68,90,114
001272.jpg,49,71,81,107
001273.jpg,45,74,77,101
001274.jpg,44,72,84,108
001275.jpg,48,75,81,105
001276.jpg,53,78,71,100
001277.jpg,52,66,82,114
001278.jpg,48,61,94,127
001279.jpg,46,60,80,121
001280.jpg,54,63,96,128
001281.jpg,50,65,77,114
001282.jpg,46,65,86,114
001283.jpg,55,63,78,114
001284.jpg,35,62,91,122
001285.jpg,50,75,76,101
001286.jpg,66,60,98,139
001287.jpg,47,69,91,116
001288.jpg,47,73,85,115
001289.jpg,50,67,81,108
001290.jpg,49,68,84,111
001291.jpg,47,63,90,122
001292.jpg,43,75,73,103
001293.jpg,46,60,86,124
001294.jpg,54,67,79,114
001295.jpg,43,70,89,112
001296.jpg,48,62,88,121
001297.jpg,48,79,79,96
001298.jpg,54,76,66,90
001299.jpg,38,68,82,110
001300.jpg,33,70,91,114
001301.jpg,45,66,90,118
001302.jpg,33,61,92,121
001303.jpg,55,67,83,108
001304.jpg,46,62,84,121
001305.jpg,54,70,77,108
001306.jpg,52,75,71,97
001307.jpg,62,62,86,118
001308.jpg,51,69,81,115
001309.jpg,42,71,88,110
001310.jpg,49,61,85,121
001311.jpg,45,64,80,114
001312.jpg,48,67,90,115
001313.jpg,60,59,87,126
001314.jpg,42,68,82,113
001315.jpg,45,60,96,128
001316.jpg,38,66,91,123
001317.jpg,49,68,82,110
001318.jpg,47,66,85,121
001319.jpg,50,62,85,119
001320.jpg,51,70,79,108
001321.jpg,49,75,82,101
001322.jpg,58,79,73,96
001323.jpg,43,62,86,121
001324.jpg,47,73,77,104
001325.jpg,49,72,81,110
001326.jpg,49,65,79,115
001327.jpg,43,67,75,112
001328.jpg,18,60,94,125
001329.jpg,61,63,87,124
001330.jpg,57,68,82,109
001331.jpg,59,65,85,123
001332.jpg,33,58,85,125
001333.jpg,56,68,80,110
001334.jpg,50,65,78,114
001335.jpg,46,78,80,100
001336.jpg,56,59,92,129
001337.jpg,49,71,81,110
001338.jpg,48,64,76,116
001339.jpg,48,67,81,114
001340.jpg,64,67,77,111
001341.jpg,40,72,80,105
001342.jpg,59,63,84,124
001343.jpg,50,69,80,111
001344.jpg,71,69,89,113
001345.jpg,40,78,87,107
001346.jpg,53,72,81,102
001347.jpg,42,64,93,120
001348.jpg,51,67,79,111
001349.jpg,50,65,77,114
001350.jpg,58,73,87,100
001351.jpg,49,68,86,116
001352.jpg,53,74,80,102
001353.jpg,43,63,78,116
001354.jpg,58,61,80,117
001355.jpg,56,83,77,94
001356.jpg,48,68,79,111
001357.jpg,44,61,91,117
001358.jpg,54,73,77,101
001359.jpg,54,64,80,119
001360.jpg,46,71,82,109
001361.jpg,49,62,85,121
001362.jpg,52,68,80,112
001363.jpg,53,64,84,116
001364.jpg,67,74,80,103
001365.jpg,46,68,79,113
001366.jpg,46,70,77,106
001367.jpg,49,63,89,122
001368.jpg,52,65,88,115
001369.jpg,43,61,90,122
001370.jpg,46,67,85,109
001371.jpg,58,63,85,119
001372.jpg,60,67,79,114
001373.jpg,36,60,88,121
001374.jpg,47,70,85,106
001375.jpg,49,66,82,111
001376.jpg,50,66,84,118
001377.jpg,52,67,84,112
001378.jpg,50,71,80,103
001379.jpg,52,69,79,106
001380.jpg,47,65,75,113
001381.jpg,49,74,82,106
001382.jpg,53,66,88,114
001383.jpg,41,66,84,114
001384.jpg,58,64,91,122
001385.jpg,63,66,77,120
001386.jpg,50,73,86,116
001387.jpg,53,67,79,113
001388.jpg,51,68,80,109
001389.jpg,57,68,80,113
001390.jpg,44,65,84,118
001391.jpg,53,72,77,110
001392.jpg,55,59,91,131
001393.jpg,48,63,77,121
001394.jpg,33,73,87,115
001395.jpg,19,57,93,130
001396.jpg,47,67,83,107
001397.jpg,51,64,74,114
001398.jpg,56,69,77,113
001399.jpg,46,66,92,127
001400.jpg,32,63,83,115
001402.jpg,42,65,85,118
001403.jpg,60,73,73,99
001404.jpg,50,66,80,112
001405.jpg,42,62,84,122
001406.jpg,46,67,87,113
001407.jpg,37,70,85,110
001408.jpg,56,75,80,104
001409.jpg,49,66,86,119
001410.jpg,54,64,86,111
001411.jpg,51,67,79,114
001412.jpg,53,69,81,108
001413.jpg,41,67,84,114
001414.jpg,57,66,81,110
001415.jpg,27,64,80,119
001416.jpg,41,63,89,115
001417.jpg,37,65,88,119
001418.jpg,48,70,77,107
001419.jpg,47,72,83,110
001420.jpg,39,62,84,120
001421.jpg,44,69,82,110
001422.jpg,50,67,83,117
001423.jpg,49,64,85,123
001424.jpg,50,63,85,117
001425.jpg,48,65,82,118
001426.jpg,38,61,81,117
001427.jpg,43,63,84,117
001428.jpg,52,68,79,109
001429.jpg,52,63,83,116
001430.jpg,30,63,97,119
001431.jpg,68,121,34,45
001432.jpg,42,69,87,112
001433.jpg,42,70,81,113
001434.jpg,40,68,84,114
001435.jpg,42,66,89,117
001436.jpg,63,57,88,126
001437.jpg,43,64,78,115
001438.jpg,56,67,82,111
001439.jpg,33,76,80,104
001440.jpg,39,68,84,112
001441.jpg,61,79,79,100
001442.jpg,48,71,81,106
001443.jpg,55,73,85,112
001444.jpg,45,77,78,99
001445.jpg,54,69,78,108
001446.jpg,55,70,81,106
001447.jpg,46,67,79,108
001448.jpg,47,64,83,114
001449.jpg,48,77,84,105
001450.jpg,45,66,85,116
001451.jpg,43,69,83,112
001452.jpg,46,67,83,112
001453.jpg,45,68,88,113
001454.jpg,49,66,83,112
001455.jpg,46,71,91,115
001456.jpg,50,70,78,106
001457.jpg,44,78,77,99
001458.jpg,39,60,79,123
001459.jpg,47,66,83,111
001460.jpg,34,61,90,125
001461.jpg,47,75,88,108
001462.jpg,49,60,85,128
001463.jpg,53,66,83,115
001464.jpg,30,64,82,114
001465.jpg,49,61,91,123
001466.jpg,49,73,72,102
001467.jpg,50,61,87,121
001468.jpg,49,80,81,97
001469.jpg,44,74,83,105
001470.jpg,43,66,89,118
001471.jpg,42,59,91,125
001472.jpg,43,68,82,108
001473.jpg,48,66,81,116
001474.jpg,0,66,52,104
001475.jpg,45,70,84,111
001476.jpg,40,63,91,119
001477.jpg,51,65,83,117
001478.jpg,33,61,88,120
001479.jpg,56,58,93,131
001480.jpg,55,56,99,136
001481.jpg,52,71,81,110
001482.jpg,36,70,84,110
001483.jpg,52,64,83,116
001484.jpg,38,68,80,113
001485.jpg,37,77,89,108
001486.jpg,53,65,83,114
001487.jpg,41,62,89,117
001488.jpg,50,66,83,116
001489.jpg,43,66,80,115
001490.jpg,34,66,90,115
001491.jpg,45,77,83,100
001492.jpg,47,61,84,126
001493.jpg,42,64,85,114
001494.jpg,64,69,85,117
001495.jpg,52,67,85,115
001496.jpg,52,71,83,109
001497.jpg,49,64,85,120
001498.jpg,50,68,88,119
001499.jpg,43,66,87,111
001500.jpg,42,68,93,113
001501.jpg,64,59,83,129
001502.jpg,46,61,88,120
001503.jpg,47,65,82,117
001504.jpg,48,61,92,127
001505.jpg,40,72,85,106
001506.jpg,29,55,102,131
001507.jpg,49,70,83,109
001508.jpg,56,66,80,116
001509.jpg,46,65,90,121
001510.jpg,43,67,84,115
001511.jpg,34,64,82,113
001512.jpg,50,66,80,113
001513.jpg,47,66,76,113
001514.jpg,54,74,83,107
001515.jpg,54,70,90,108
001516.jpg,48,70,84,112
001517.jpg,27,60,94,133
001518.jpg,54,66,83,112
001519.jpg,56,65,88,117
001520.jpg,48,68,80,109
001521.jpg,45,60,88,125
001522.jpg,46,71,81,107
001523.jpg,34,75,84,111
001524.jpg,43,77,78,99
001525.jpg,42,72,86,111
001526.jpg,46,63,84,117
001527.jpg,52,67,83,110
001528.jpg,45,65,85,112
001529.jpg,47,66,82,112
001530.jpg,50,70,81,110
001531.jpg,39,64,91,120
001532.jpg,59,59,88,128
001533.jpg,26,60,86,132
001534.jpg,59,71,83,107
001535.jpg,43,60,92,128
001536.jpg,48,68,86,114
001537.jpg,43,61,88,122
001538.jpg,54,66,84,117
001539.jpg,66,62,81,121
001540.jpg,61,67,83,113
001541.jpg,42,64,85,116
001542.jpg,57,65,79,115
001543.jpg,45,66,89,120
001544.jpg,46,67,85,119
001545.jpg,45,65,91,114
001546.jpg,52,68,80,108
001547.jpg,43,68,81,116
001548.jpg,52,72,90,111
001549.jpg,45,68,81,117
001550.jpg,54,69,85,113
001551.jpg,46,76,82,100
001552.jpg,39,68,91,119
001553.jpg,48,69,79,105
001554.jpg,55,74,78,108
001555.jpg,58,66,79,114
001556.jpg,48,71,76,105
001557.jpg,41,66,78,118
001558.jpg,42,64,88,123
001559.jpg,35,61,91,122
001560.jpg,40,62,91,123
001561.jpg,45,70,87,113
001562.jpg,43,62,86,118
001563.jpg,32,69,92,115
001564.jpg,35,63,85,120
001565.jpg,47,65,81,114
001566.jpg,47,68,88,119
001567.jpg,48,68,82,112
001568.jpg,47,67,86,116
001569.jpg,60,65,83,122
001570.jpg,37,65,85,117
001571.jpg,50,71,82,106
001572.jpg,49,70,83,107
001573.jpg,45,74,88,111
001574.jpg,47,66,82,111
001575.jpg,46,67,83,114
001576.jpg,47,64,86,117
001577.jpg,48,71,84,109
001578.jpg,43,70,85,105
001579.jpg,57,71,73,101
001580.jpg,48,62,90,124
001581.jpg,54,68,78,111
001582.jpg,38,67,81,112
001583.jpg,54,71,74,103
001584.jpg,55,71,84,109
001585.jpg,55,82,73,96
001586.jpg,51,71,76,102
001587.jpg,50,71,76,102
001588.jpg,55,68,79,112
001589.jpg,44,65,86,118
001590.jpg,53,71,85,107
001591.jpg,57,66,78,112
001592.jpg,50,68,82,109
001593.jpg,44,70,80,112
001594.jpg,49,80,79,98
001595.jpg,49,64,86,121
001596.jpg,52,63,84,117
001597.jpg,51,66,81,112
001598.jpg,36,70,90,111
001599.jpg,56,64,83,113
001600.jpg,27,63,90,122
001601.jpg,49,68,85,111
001602.jpg,39,72,74,107
001603.jpg,43,64,79,113
001604.jpg,49,69,79,113
001605.jpg,49,70,80,115
001606.jpg,54,81,75,92
001607.jpg,44,64,89,115
001608.jpg,50,67,84,115
001609.jpg,33,65,91,115
001610.jpg,47,76,82,102
001611.jpg,33,69,86,117
001612.jpg,44,79,89,107
001613.jpg,48,73,79,104
001614.jpg,47,68,84,108
001615.jpg,46,65,85,119
001616.jpg,51,65,87,114
001617.jpg,47,69,88,116
001618.jpg,48,65,79,112
001619.jpg,41,69,84,107
001620.jpg,26,72,86,110
001621.jpg,50,66,93,126
001622.jpg,49,72,82,102
001623.jpg,48,80,77,95
001624.jpg,48,67,86,117
001625.jpg,10,91,20,25
001626.jpg,51,62,82,120
001627.jpg,58,69,78,106
001628.jpg,35,63,88,118
001629.jpg,61,73,74,103
001630.jpg,50,79,77,94
001631.jpg,49,67,80,109
001632.jpg,54,71,80,104
001633.jpg,52,71,79,107
001634.jpg,49,67,82,119
001635.jpg,39,72,87,112
001636.jpg,47,62,86,118
001637.jpg,41,69,83,115
001638.jpg,44,63,83,115
001639.jpg,46,68,86,117
001640.jpg,48,69,79,106
001641.jpg,42,68,74,113
001642.jpg,18,61,99,126
001643.jpg,42,59,88,120
001644.jpg,52,69,82,116
001645.jpg,57,69,78,105
001646.jpg,57,71,83,109
001647.jpg,50,68,76,105
001648.jpg,52,64,76,112
001649.jpg,47,65,83,119
001650.jpg,53,61,82,109
001651.jpg,46,69,71,106
001652.jpg,68,80,70,86
001653.jpg,51,67,80,111
001654.jpg,52,72,83,107
001655.jpg,41,66,87,112
001656.jpg,41,69,85,110
001657.jpg,49,74,79,102
001658.jpg,55,58,89,129
001659.jpg,50,77,84,101
001660.jpg,47,62,85,121
001661.jpg,48,63,79,116
001662.jpg,50,67,78,108
001663.jpg,48,69,89,113
001664.jpg,46,65,82,113
001665.jpg,47,62,81,126
001666.jpg,47,64,84,121
001667.jpg,48,72,84,105
001668.jpg,39,64,89,121
001669.jpg,42,64,77,118
001670.jpg,60,67,80,114
001671.jpg,41,65,91,122
001672.jpg,51,74,85,109
001673.jpg,50,70,82,110
001674.jpg,30,73,83,107
001675.jpg,55,66,84,114
001676.jpg,48,69,82,113
001677.jpg,51,71,84,100
001678.jpg,58,65,84,121
001679.jpg,41,66,76,113
001680.jpg,55,67,75,105
001681.jpg,55,71,78,107
001682.jpg,45,67,92,120
001683.jpg,47,65,84,115
001684.jpg,39,66,86,118
001685.jpg,51,64,87,116
001686.jpg,46,65,81,115
001687.jpg,52,67,80,108
001688.jpg,44,67,80,110
001689.jpg,10,43,94,144
001690.jpg,55,67,85,114
001691.jpg,33,73,82,108
001692.jpg,43,64,97,124
001693.jpg,48,63,85,119
001694.jpg,44,72,82,110
001695.jpg,46,71,76,104
001696.jpg,49,64,83,122
001697.jpg,49,63,81,116
001698.jpg,49,64,90,121
001699.jpg,34,65,81,114
001700.jpg,53,68,79,111
001701.jpg,58,63,83,119
001702.jpg,49,67,82,111
001703.jpg,47,67,85,115
001704.jpg,57,74,72,99
001705.jpg,56,66,85,117
001706.jpg,46,64,95,124
001707.jpg,48,63,80,116
001708.jpg,46,68,86,114
001709.jpg,41,65,87,122
001710.jpg,49,73,85,105
001711.jpg,31,61,89,119
001712.jpg,39,71,85,105
001713.jpg,63,70,85,111
001714.jpg,44,64,89,122
001715.jpg,48,63,91,121
001716.jpg,52,67,84,114
001717.jpg,59,69,80,108
001718.jpg,53,68,74,109
001719.jpg,41,67,85,117
001720.jpg,36,67,86,114
001721.jpg,42,71,85,112
001722.jpg,32,77,83,101
001723.jpg,47,69,82,114
001724.jpg,51,65,83,118
001725.jpg,62,57,94,139
001726.jpg,56,71,83,109
001727.jpg,37,62,90,125
001728.jpg,59,65,82,119
001729.jpg,39,66,80,114
001730.jpg,38,62,87,122
001731.jpg,39,63,77,118
001732.jpg,50,63,86,116
001733.jpg,45,65,80,116
001734.jpg,32,72,87,108
001735.jpg,42,75,81,104
001736.jpg,51,69,81,109
001737.jpg,33,59,78,124
001738.jpg,47,67,83,111
001739.jpg,36,63,87,122
001740.jpg,39,65,90,119
001741.jpg,50,71,78,114
001742.jpg,42,61,87,124
001743.jpg,51,63,83,118
001744.jpg,53,71,80,103
001745.jpg,44,70,79,104
001746.jpg,53,63,89,124
001747.jpg,40,68,84,118
001748.jpg,45,63,90,123
001749.jpg,43,63,84,116
001750.jpg,37,49,89,127
001751.jpg,35,71,86,115
001752.jpg,43,74,85,104
001753.jpg,42,65,82,113
001754.jpg,45,65,84,113
001755.jpg,35,68,79,113
001756.jpg,46,60,85,120
001757.jpg,41,62,90,124
001758.jpg,44,65,91,122
001759.jpg,46,65,79,115
001760.jpg,50,57,93,127
001761.jpg,48,66,85,111
001762.jpg,47,67,90,114
001763.jpg,41,66,78,111
001764.jpg,49,65,85,117
001765.jpg,64,75,87,113
001766.jpg,40,66,92,117
001767.jpg,38,70,81,116
001768.jpg,46,63,85,117
001769.jpg,36,57,74,126
001770.jpg,52,62,88,121
001771.jpg,53,66,79,112
001772.jpg,43,68,85,114
001773.jpg,62,76,79,107
001774.jpg,48,65,87,119
001775.jpg,44,66,86,116
001776.jpg,43,64,89,118
001777.jpg,57,63,84,119
001778.jpg,50,71,79,106
001779.jpg,48,74,84,105
001780.jpg,48,71,85,114
001781.jpg,40,61,92,127
001782.jpg,45,73,77,103
001783.jpg,64,64,86,117
001784.jpg,45,71,82,106
001785.jpg,62,61,86,116
001786.jpg,20,133,34,54
001787.jpg,49,67,81,114
001788.jpg,46,72,78,104
001789.jpg,52,65,80,123
001790.jpg,46,67,84,114
001791.jpg,57,68,76,108
001792.jpg,49,66,81,110
001793.jpg,46,62,92,122
001794.jpg,36,68,78,110
001795.jpg,40,66,85,119
001796.jpg,50,73,72,97
001797.jpg,49,70,80,109
001798.jpg,48,66,79,113
001799.jpg,33,69,82,109
001800.jpg,44,59,94,128
001801.jpg,48,63,82,116
001802.jpg,59,60,87,120
001803.jpg,46,75,74,104
001804.jpg,49,64,80,116
001805.jpg,52,72,79,105
001806.jpg,44,72,76,108
001807.jpg,45,62,86,119
